job_id,job_url,job_title,organisation_name,emp_type,location_city,location_state,location_country,closing_date,salary_desc,min_salary,max_salary,essential_criteria,desirable_criteria,org_contact_name,org_contact_role,org_contact_phone,org_contact_email,job_attachments,description_long,sports,is_cool_flag,date_created
80393,https://www.sportspeople.com.au//jobs/80393-centre-manager-melbourne-western-suburbs-bluefit,Centre Manager - Melbourne Western Suburbs,BlueFit,Full Time,Essendon,Victoria,Australia,12 Apr 2024,,,,"Pool Lifeguard Award,First Aid Certificate,Current Provide/Perform CPR,Working with Children / Working with Vulnerable People Check",Aquatic Technical Operator / Pool Operators Certificate,,,,work@bluefit.com.au,,"Why BlueFitOur passionate leaders drive the business forward, prioritise staff well-being and provide clear strategic direction.  Whether you have a background in leisure, hospitality, retail, or any other customer facing industry, we invite you to step into a sector that is essential to the wellbeing of our communities.We value solution-minded people who place the customer experience at the forefront of everything they do. We invest in our people, seeking ways to nurture expectational performing teams. We believe in treating each other with respect, we work hard, have fun and above all, support each other.Benefits Include:Unlock your professional potential with opportunities for growth through our internal RTOEnjoy the convenience of working closer to home.Benefit from onsite parkingTake advantage of great staff perks, including discounted swimming lessons for family membersFeel the satisfaction of contributing to our mission of inspiring community activity.About the roleAs a Centre Manager at BlueFit, you will play a pivotal role in contributing to the health and wellbeing of the local community we serve. You will oversee the management of the aquatic facilities, learn to swim programs, health and fitness programs, stadium bookings and programs as well as all support programs and services.Your responsibilities will include, but are not limited toResponsible for the day-to-day operation of the facility ensuring all BlueFit operational policies and procedures and upheld and observed by all employees.Ensure the facilities FOCUS targets, and Business Plan are metWork closely with the department managers to manage all daily operational aspects of the facility, including rostering, customer service, programs, events and communications.Implement programs to ensure a diverse and inclusive range of aquatic and health and wellness programs to meet the local community needs.Provide effective leadership and training and development to all facility staff including the facilities senior management team, casual employees and trainees.Ensure the facilities environment meets quality, cleanliness and regulatory work health and safety and risk management standards.Identify, implement and review customer service strategies specific to the facility to improve service quality consistent with BlueFit’s customer service charter and service standards.Develop effective working relationships with key partners, user groups and industry representatives in order to further BlueFit’s connection with our partners and identify best practice management techniques and practices.Essential SkillsA minimum of 3 years leadership experience, managing and operating a leisure or aquatic facility or similar service centric business operation.Highly developed communication skills with the ability to positively influence and negotiate successful outcomes.A passion for and an inclusive approach to service. Our customer base is diverse, and we love what this offers our workforce and want someone that can ensure all our customers feel welcome.High attention to detail, with strong written and communication skillsCan-do attitude and willing to go the extra mileThis is not a 9 to 5 industry so we are looking for people who can worksomeweekends and public holidays.Our commitment to child safetyAll children and young people have the right to be safe and feel safe. It is our commitment at BlueFit that the safety, wellbeing, and empowerment of children and young people is supported across all of our facilities and services. As such, as part of our recruitment process, all of our candidates will be appropriately screened. This will include a working with children check and reference checks and may include a police check.Dive In and Join the Team!If you're passionate about people and facility management and you're on the lookout for a highly rewarding career, look no further than BlueFit! Submit your resume and cover letter today, and let's make a splash together!We believe in inclusivity; therefore, we encourage people of all genders, ages, abilities, sexual orientation, and cultures including people of Aboriginal and Torres Strait Islander heritage to apply.",Sportsleaders,False,2024-03-15
80392,https://www.sportspeople.com.au//jobs/80392-systems-support-officer-city-of-canterbury-bankstown,Systems Support Officer,City of Canterbury Bankstown,Full Time,Campsie,New South Wales,Australia,28 Mar 2024,"commencing at $87,786 + super negotiable",80000.0,100000.0,,,Ellisa Mamas,Manager Leisure and Aquatic Services,(02) 9707 9296,,,"Here at CBCityThe City of Canterbury Bankstown is one of the largest Council's in NSW with the most culturally, socially and economically diverse communities in Sydney. We deliver 21 key services such as childcare, waste collection, parks maintenance, libraries, community facilities and aquatic centres to over 370,000 residents. We are an Award-Winning Council that is regarded as Leader in the Sector including the most innovative company for 2021 and most progressive Council in 2022.The RoleBe responsible for overseeing the performance of the business unit’s support systems and applications, that contribute to a safe and high-quality experience for all stakeholders across the Birrong, Canterbury, Greenacre, Revesby, Roselands and Sefton venues.Keys systems that include Bookings, Point of Sale, programming, rostering and timesheets.The incumbent will be joining the team in an exciting period for Canterbury Bankstown Leisure & Aquatics as we work towards continuous improvement in our facilities and the development of the new Canterbury Leisure & Aquatic Centre late 2025 and further redevelopment of Max Parker Leisure & Aquatic Centre in the proceeding years.Duties will include but not be limited to:Ensure the smooth operation and continual improvement of the support systems and applications used across the business Unit.Coordinator software and hardware updates in line with the projected timelines, ensuring there’s minimal impact on staff and customers.Identify, investigate and evaluate new technologies and trends for suitability in the service and provide recommendations for enhancements.Consult and collaborate with the leadership team, team members and vendors to implement improvements to the Leisure and Aquatic Services technology processes.*For a full list of duties, click here to review the position description.You will have:Tertiary qualifications and/or relevant experience in overseeing the effective operation of support systems, software and applications in the Leisure and Aquatics Industry or a similar fieldCurrent Class C Drivers LicenceCurrent Working with Children Check (WWCC)Ability to investigate new tech and services and provide recommendations and improvementsEffectively communicate technical knowledge to team membersComputer literacyThe salary range for this opportunity commences at $87,786 (Grade G, Step 1) + 11% super.Salary may be negotiable dependent on skills and experience.Clickhereto access salary information for all steps within the designated Grade.What’s on offerAn attractive remuneration package.Embrace a better work-life balance with our Accrued Time Off program, designed to prioritise your well-being and help you manage the balance between your personal and professional life.Permanent Full-Time OpportunityContribute to making a positive impact on our community.An investment in your professional growth, fostering continuous learning and development opportunities.Access to our employee Health and Wellbeing Programs.CBCity is an equal opportunity employer committed to providing a working environment that embraces and values diversity and inclusion. We want our workplace to reflect the diverse community we serve. We encourage applications from all backgrounds, experiences and abilities; this includes people with disability, Aboriginal and Torres Strait Islanders, the LGBTQIA+ community and people from culturally diverse backgrounds. If you require assistance, please advise the contact person at the time of your application.Successful applicants may be required to undertake a Criminal History Check, Medical and/or Working with Children Check in accordance with the position.",,False,2024-03-15
80391,https://www.sportspeople.com.au//jobs/80391-centre-manager-southern-sydney-region-bluefit,Centre Manager - Southern Sydney Region,BlueFit,Full Time,Hurstville,New South Wales,Australia,12 Apr 2024,,,,"Pool Lifeguard Award,First Aid Certificate,Current Provide/Perform CPR,Working with Children / Working with Vulnerable People Check",Aquatic Technical Operator / Pool Operators Certificate,,,,work@bluefit.com.au,,"Why BlueFitOur passionate leaders drive the business forward, prioritise staff well-being and provide clear strategic direction.  Whether you have a background in leisure, hospitality, retail, or any other customer facing industry, we invite you to step into a sector that is essential to the wellbeing of our communities.We value solution-minded people who place the customer experience at the forefront of everything they do. We invest in our people, seeking ways to nurture expectational performing teams. We believe in treating each other with respect, we work hard, have fun and above all, support each other.Benefits Include:Unlock your professional potential with opportunities for growth through our internal RTOEnjoy the convenience of working closer to home.Benefit from onsite parkingTake advantage of great staff perks, including discounted swimming lessons for family membersFeel the satisfaction of contributing to our mission of inspiring community activity.About the roleAs a Centre Manager at BlueFit, you will play a pivotal role in contributing to the health and wellbeing of the local community we serve. You will oversee the management of the aquatic facilities, learn to swim programs, health and fitness programs, stadium bookings and programs as well as all support programs and services.Your responsibilities will include, but are not limited toResponsible for the day-to-day operation of the facility ensuring all BlueFit operational policies and procedures and upheld and observed by all employees.Ensure the facilities FOCUS targets, and Business Plan are metWork closely with the department managers to manage all daily operational aspects of the facility, including rostering, customer service, programs, events and communications.Implement programs to ensure a diverse and inclusive range of aquatic and health and wellness programs to meet the local community needs.Provide effective leadership and training and development to all facility staff including the facilities senior management team, casual employees and trainees.Ensure the facilities environment meets quality, cleanliness and regulatory work health and safety and risk management standards.Identify, implement and review customer service strategies specific to the facility to improve service quality consistent with BlueFit’s customer service charter and service standards.Develop effective working relationships with key partners, user groups and industry representatives in order to further BlueFit’s connection with our partners and identify best practice management techniques and practices.Essential SkillsA minimum of 3 years leadership experience, managing and operating a leisure or aquatic facility or similar service centric business operation.Highly developed communication skills with the ability to positively influence and negotiate successful outcomes.A passion for and an inclusive approach to service.  Our customer base is diverse, and we love what this offers our workforce and want someone that can ensure all our customers feel welcome.High attention to detail, with strong written and communication skillsCan-do attitude and willing to go the extra mileThis is not a 9 to 5 industry so we are looking for people who can worksomeweekends and public holidays.Our commitment to child safetyAll children and young people have the right to be safe and feel safe. It is our commitment at BlueFit that the safety, wellbeing, and empowerment of children and young people is supported across all of our facilities and services. As such, as part of our recruitment process, all of our candidates will be appropriately screened. This will include a working with children check and reference checks and may include a police check.Dive In and Join the Team!If you're passionate about people and facility management and you're on the lookout for a highly rewarding career, look no further than BlueFit! Submit your resume and cover letter today, and let's make a splash together!We believe in inclusivity; therefore, we encourage people of all genders, ages, abilities, sexual orientation, and cultures including people of Aboriginal and Torres Strait Islander heritage to apply.",Sportsleaders,False,2024-03-15
80386,https://www.sportspeople.com.au//jobs/80386-swim-school-supervisor-city-of-armadale,Swim School Supervisor,City of Armadale,"Full Time, Part Time",Armadale,Western Australia,Australia,1 Apr 2024,"$74,200 to $87,200 pa + super (pro-rata)",70000.0,90000.0,"First Aid Certificate,Qualified Swim Teacher,Current Provide/Perform CPR,National Police / Criminal History Check,Working with Children / Working with Vulnerable People Check",Teacher of Babies and Toddlers / Infant and Preschool Aquatics,Danielle Lysle,Team Leader - Swim School,(08) 9394 5815,hr@armadale.wa.gov.au,https://www.sportspeople.com.au/resources/files/74f0a833747d.pdf,"1 FTE and 0.66 FTESalary range is $74,200 - $87,200 per annum(Inclusive of 7 day loading) +11% Superannuation(Outstanding applicants will be paid at the higher end of the banding.)New Industrial Agreement 2024 payrises July 24,25,26About Us - Armadale Fitness and Aquatic CentreSince opening in 2019, Armadale Fitness & Aquatic Centre (AFAC) has exceeded expectations, while continuing to make a positive impact on the community’s health and wellbeing. Recognised as the National Award Winners of the 2023 AUSactive Leisure Centre of The Year, AFAC embodies a culture of excellence and continuous improvement. Our commitment to excellence is evident in the numerous awards received across all aspects of our facility.At AFAC, we defy the status quo and embrace challenges with enthusiasm. Our team is dedicated to supporting each other's growth and success, prioritising staff training and development. While the skills outlined below are essential, we value personality, drive, and alignment with our team culture above all else. Join us at AFAC, where you'll be empowered to make a meaningful impact and contribute to our ongoing success.What You Will Be Working OnAs a Swim School Supervisor, you will play a crucial role in ensuring the smooth operation and continuous improvement of our swim school programs. Here's what you'll be responsible for:Supervise Swim Instructors and customers, ensuring safety and high-quality programs.Train and mentor swim school instructors, fostering professional growth and skill development.Provide exceptional customer service, resolving queries and promoting program information.Cultivate a welcoming and supportive learning environment for students of all ages and skill levels.Ensure adherence to safety protocols and organisational standards, promoting a positive and inclusive swim school culture.We are on the lookout for specialists in specific portfolios, if you have experience in any of the following please note this in your cover letter.Specialist skills in programming, enabling you to design and implement engaging swim programs tailored to diverse age groups and skill levels.Demonstrated expertise in customer engagement, with the ability to build rapport, address inquiries, and promote our swim school offerings effectively.Proven experience in practicum student training, including the ability to mentor and develop practical student trainees to ensure a high standard of instruction.About YouWe're seeking two dynamic Swim School Supervisors with a passion for aquatic education and a commitment to delivering exceptional customer experiences.AUSTSWIM/RLSS Swimming Teacher License or equivalent.Teacher of Infant and Preschool Aquatics accreditation or willingness to obtain within 12 months.Current First Aid Certificate including Resuscitation accreditation.Availability to work flexible hours, including evenings and weekends, to accommodate our swim school's operational schedule.Working with Children Check and National Police Certificate.What it is Like Working HereYou will be joining a team where the values of safety, honesty, accountability, respect, and professionalism are the way we work every day.You will become a part of a supportive working culture where your ideas are valued, your growth is nurtured, and your work is impactful and makes a difference to our growing community.Other benefits include:We are set up to improve your Wellbeing - Free membership to Armadale Fitness and Aquatic Centre, offering access to gym, pool, sauna, group classes as well as a annual calendar of Wellbeing events.If you put in extra super, we will match it (up to a maximum of 15%) which will help secure your financial future.Flexible leave policies and additional days offEmployee Assistance Program for personal and professional support17.5% Annual Leave Loading for when you take annual leave",Swimming,False,2024-03-15
80395,https://www.sportspeople.com.au//jobs/80395-program-supervisor-team-sports-casual-city-of-joondalup,Program Supervisor (Team Sports) – Casual,City of Joondalup,Casual,PERTH,Western Australia,Australia,28 Mar 2024,,,,Working with Children / Working with Vulnerable People Check,,Matt Neves,Sports Supervisor,(08) 9400 4631,,,"Program Supervisor (Team Sports) – CasualSalary: $36.52 (including casual loading)Plus up to 14.5% superannuation (conditions apply)Ref No: 24-033Craigie Leisure Centre is looking for program supervisors to assist in the coordination and delivery of the social team sports program. This is an excellent opportunity for recent graduates or current students seeking industry experience in sport and recreation management.The program includes competitions for netball, basketball and soccer and run Monday to Friday evenings. If you are an energetic team player, who thrives in a fast-paced environment and can provide a high-quality sports program to a variety of customers, then this is the role for you.Your covering letter will need to address the following key criteria:Experience in the supervision and delivery of sport or leisure programs.Experience in a service environment providing information and dealing with customers and the general public.",,False,2024-03-15
80389,https://www.sportspeople.com.au//jobs/80389-head-of-sport-roseville-college,Head of Sport,Roseville College,Full Time,Sydney,New South Wales,Australia,20 Mar 2024,,,,,,Kyla Jones,,(02) 9884 1100,,https://www.sportspeople.com.au/resources/files/74fabe6b8951.pdf,"Roseville College is an established, respected independent day school for girls in Preparatory to Year 12, centrally located in Roseville on Sydney’s North Shore since 1908. Ours is a learning community where girls and staff are truly known, and where every individual is valued. Our vision, to raise future-ready women who lead proficiently with strong character, is underpinned by the Christian faith.The Roseville College staff comprises visionaries, innovators, pioneers and colearners, who appreciate this as a meaningful, inspiring and progressive workplace where they are enriched, equipped and empowered for a fulfilling career and to make a positive impact on student generations.Key informationPermanent full-time, term timeLeadership opportunitySaturday sportBroad objectiveThe Head of Sport plays a pivotal role in our unique and holistic Sport and PDHPE program within Roseville College. Working to support our Director of Sport and PDHPE, this role works to inspire a culture of sporting achievement, fair play, perseverance and engagement through teamwork and social interaction both within the curriculum and through the cocurricular life of the College. Acting as a role model for staff, coaches and students, the Head of Sport helps maintain the school as a community of learning and innovation where every girl is known and valued, and where students engage in enriching sporting experiences that challenge and empower them to attain their personal best.This position involves Saturday sport commitments, and some holiday work is required from time to time to ensure sports programs are set up for the term.Key relationshipsPrincipalDeputy PrincipalDirector or Sport and PDHPEStaffStudentsParentsReports toDirector of Sport and PDHPEQualifications, skills and experienceAppropriate education and subject matter qualificationsExperience in a similar role.A passion for sport and for supporting girls to achieve their best on and off the field.A strong work ethic, and the ability to work independently and be self-motivated.Strong ICT skills.Demonstrated leadership in inspiring and motivating studentsHigh level of organisation and administration skills and the ability to work to deadlines.A health and safety mindset and experience with safety and risk management processes.Passionate to inspire a culture of sporting achievement, fair play, perseverance, and engagement.Demonstrates a personal commitment to learning.Demonstrated commitment to Christian values.",Sportsleaders,False,2024-03-15
80394,https://www.sportspeople.com.au//jobs/80394-legal-counsel-community-integrity-rugby-australia,"Legal Counsel, Community & Integrity",Rugby Australia,Full Time,Moore Park,New South Wales,Australia,28 Mar 2024,,,,,,,,,madelaine.allaway@rugby.com.au,,"PurposeRugby Australia (RA) is the national governing body for rugby in Australia. The RA Legal & Integrity team aims to ensure that rugby in Australia, at all levels of the game, is recognised for its high standards of integrity, on and off the field.The team is responsible for the continuous development and delivery of a program that promotes and protects the image and integrity of rugby to ensure that:all those involved in rugby at all levels act in accordance with our core values of passion, integrity, discipline, respect and teamwork at all times;rugby continues to be a safe and inclusive sport for all; andrugby is played, coached and administered to deliver fair sporting performances that instil enduring public confidence in our game.Reporting to RA’s Head of Integrity, the key purpose of the role is to support RA’s Legal & Integrity team in managing integrity related matters, issues and disputes primarily at the community level to deliver and achieve the above objectives. The role involves collaborating with cross-functional teams as well as interacting with and guiding stakeholders at all levels of the game (in particular Member Unions and rugby Clubs) across Australia to ensure compliance with applicable laws, regulations and policies.Key AccountabilitiesAssist in the development, implementation, maintenance, interpretation, administration and enforcement of rugby integrity policies and programs primarily relevant to the community level, including On-field Disciplinary Rules, Code of Conduct, Member Protection, Child Safeguarding and Registration Regulations.Under the supervision of RA’s Head of Integrity, provide advice (including legal advice), guidance and support to RA, Member Unions and Clubs in relation to matters at the community level such as disciplinary investigations or actual or anticipated litigation proceedings, including identifying and assessing legal, ethical and reputational risks and providing proactive and legally sound solutions to resolve such matters.Assist in the content creation, maintenance and delivery of integrity education programs as they relate to the community level, including providing face to face and online training sessions and educational materials to stakeholders across the Australian rugby community.Develop and maintain excellent internal and external stakeholder relationships.Actively monitor and stay updated on evolving legal, regulatory and policy developments affecting community rugby in Australia, any integrity risks and/or threats to community rugby and ensure RA’s ongoing compliance at the community level.Under the supervision of RA’s Head of Integrity, oversee the implementation of RA’s child safeguarding strategy & program, providing advice and leadership to Member Unions and Clubs on initiatives and opportunities to improve child safeguarding and protection practices across the sport.Act as the first point of contact at RA for all alleged child safeguarding matters that arise at the community level.Participate in the work of any RA Committees as and when required (which may include preparation of papers and performing secretarial duties).Conduct Citing Commissioner, Judicial Committee and Code of Conduct Committee education and training as and when required (which includes intrastate and interstate travel outside of normal office hours).Act as Designated Disciplinary Officer, Disciplinary Liaison Officer or similar for RA governed matches in Australia as and when required.Review contracts and agreements related to community and/or integrity to ensure legal compliance and appropriate risk mitigation.Assist with any other integrity, governance or community related matters, issues, disputes and litigation as and when required.Capabilities, Experience & Qualification RequirementsCapabilitiesRequiredAbility to interpret policies, laws and regulations and apply them to a given factual scenarioExcellent communication and stakeholder management skills with the ability to collaborate effectively with others and provide clear legal guidance to non-legal stakeholdersExcellent drafting skillsMulti-tasking skillsAbility to work under pressureExcellent judgment with the ability to make decisions when faced with limited information or different views/competing interestsAbility to maintain the appropriate level of confidentiality when dealing with a wide range of issues and stakeholdersGood understanding of rugby and the Laws and Regulations of the Game, in particular the on-field disciplinary processFlexibility with regard to working arrangements, especially during peak times and events or where certain matters may require work outside of normal office hoursSome interstate and/or international travel may be required at certain timesDesiredKnowledge and understanding of child safeguarding practicesExperienceRequiredMinimum of 2-5 years PQE in a private practice firm or in-house legal team. (Litigation and/or disputes resolution experience is highly desirable.)DesiredIndustry experience in community engagement, safeguarding, child protection or any other relevant area, preferably within sport in Australia or overseasExperience in developing and implementing integrity programs preferably in the not-for-profit sector, government or private sectorQualification RequirementsAustralian Qualified LawyerWorking with Children CheckNational Police Check","Rugby,Rugby Union",False,2024-03-15
80388,https://www.sportspeople.com.au//jobs/80388-learn-to-swim-coordinator-perth-college-swim-academy-perth-college,Learn to Swim Coordinator - Perth College Swim Academy,Perth College,Full Time,Perth,Western Australia,Australia,25 Mar 2024,,,,"First Aid Certificate,Qualified Swim Teacher,Current Provide/Perform CPR,Bronze Medallion,Management of Anaphylaxis,Working with Children / Working with Vulnerable People Check,Drivers Licence",Accredited Swimming Coach,,,,hr@pc.wa.edu.au,https://www.sportspeople.com.au/resources/files/74f864faa12e.pdf,"Perth College is seeking a dynamic and passionate Learn to Swim Coordinator to lead Perth College's Learn to Swim programs.The Perth College Swim Academy (PCSA) Learn to Swim Coordinator is responsible for the development and management of the School’s Learn to Swim programs which operate out of Perth College and Chisholm College swimming facilities.In this role you will ensure the provision of a quality swimming lesson program across both Learn to Swim facilities.To be successful, you will have a passion for swimming/sport and the progression of students.  Strong communication skills that build rapport and positive relationships with people are vital. You must be able to develop casual staff to ensure the delivery of activities meets industry best practice standards and be committed to customer service excellence.This is a full-time position and work will be carried out in the mornings, evenings and at weekends in accordance with the Learn to Swim Program schedule.Key deliverables include:Manage administrative tasks, scheduling, and planning for the PCSA Learn to Swim programs.Manage the recruitment and onboarding of Learn to Swim staff in line with the School’s human resources processes and practices.Develop and mentor Learn to Swim coaches.Maintain clear and positive communication with swimmers, Learn to Swim staff, and parents at all times.Assist in the delivery of in-school swimming curriculum for Junior School students.Our ideal candidate will have:Minimum of 2 years’ experience in the swimming/ sport and recreation industry in a similar coordination role or related position.Current First Aid, CPR, and Anaphylaxis training or willingness to obtain.Practical application in computerised systems and databases.Proven track record of working collaboratively within a team and/or Swim School environment.",Swimming,False,2024-03-15
80387,https://www.sportspeople.com.au//jobs/80387-participation-coordinator-netball-tasmania,Participation Coordinator,Netball Tasmania,Part Time,Flexible within Tasmania,Tasmania,Australia,24 Mar 2024,,,,"Working with Children / Working with Vulnerable People Check,Drivers Licence",,Mitchell Coulson,,,mitchell.coulson@tasnetball.org.au,https://www.sportspeople.com.au/resources/files/74f58a59e08e.pdf,"A unique opportunity to join the team at Netball Tasmania and help drive generational growth in netball participation.The Participation Coordinator will work across three key areas and have ultimate responsibility for the management and growth of;NetSetGoSchool Particpation ProgramsOther Particpation Initiatives & Event SupportKey skills/competencies to be successful in this role includeStrong planning and organisational skillsHigh level attention to detailExcellent communication skills both written and verbalExperience delivering sports participation programs would be highly advantageousWorking knowledge of Microsoft Office suite of programsA  valid Working With Vulnerable People (WWVP) card is a mandatory requirement for this rolePlease refer to the position description attached for a full break down of the role requirements.For a suitably qualified candidate Netball Tasmania will consider flexbile work arrangements from either the North or South of the state, however applicants should note that some travel and weekend work will be required.",Netball,False,2024-03-15
80385,https://www.sportspeople.com.au//jobs/80385-sport-department-administration-assistant-p-12-danebank-an-anglican-school-for-girls,Sport Department Administration Assistant P-12,Danebank An Anglican School for Girls,Part Time,Sydney,New South Wales,Australia,28 Mar 2024,,,,"First Aid Certificate,Current Provide/Perform CPR,Working with Children / Working with Vulnerable People Check,All registrations and accreditations applicable to the responsibilities of the position",,Cameron  Morrissey,,0455 844 081,employment@danebank.nsw.edu.au,https://www.sportspeople.com.au/resources/files/74ee72a25c02.pdf,"DanebankDanebank is a workplace of choice. Our staff are passionate about learning and deeply committed to the wellbeing and growth of each girl. Our heart to serve and vision to improve drives our collaboration, innovation, professional growth and pursuit of the best for ourselves and our community.Danebank staff enjoy contemporary learning spaces and resources, generous conditions and an extensive program of professional learning encouraging innovation and collaboration.It is an exciting time to join our community.The PositionPart-time / Permanent (3 days per week)Danebank is committed to nurturing and caring for the whole person. The Sport Administration Assistant supports the Head of Sport and Sport facilitators by completing tasks in a timely and detailed manner. Effective communication is paramount in this role, when responding to enquiries, liaising with coaches and generally ensuring that all administration that relates to the management of Danebank Sport teams and programs runs smoothly.",,False,2024-03-15
80384,https://www.sportspeople.com.au//jobs/80384-casual-learn-to-swim-instructors-inner-west-council,Casual Learn to Swim Instructors,Inner West Council,Casual,"Ashfield, Leichhardt, Marrickville and Petersham",New South Wales,Australia,13 Apr 2024,Up to $40.01 ph + super + weekend penalty rates,25.0,50.0,"First Aid Certificate,Current Provide/Perform CPR,Teacher of Swimming and Water Safety / ASCTA Swim Australia Teacher,Working with Children / Working with Vulnerable People Check,Please refer to the Position Description for full list of essential criteria",Teacher of Babies and Toddlers / Infant and Preschool Aquatics,Bridie  Coombs,Learn to Swim Team Leader,(02) 9392 5145,,,"About Inner West CouncilInner West Council is among Sydney’s larger local government agencies looking after a vibrant community of 201,000 people living in some of the inner city’s most vibrant, creative, liveable and diverse suburbs.As we continue to deliver quality, innovative and inclusive programs and services, we would love it if you can join in our journey towards becoming the best council for our community.We are committed to the principles of Equal Employment Opportunity, WHS, sustainability, continuous improvement and business excellence. The community is at the heart of the organisation and Council puts its values ofIntegrity, Respect, Innovation, Compassion and Collaborationat the centre of everything that we do.  We are here to be of service to the community and make Inner West a great place to be. We expect commitment to these values from all employees in performing their respective roles.About the roleWe are seeking instructors who are committed to the kids and to our program. If this sounds like you, we want to hear from you!  Our mission is to provide the Inner West community with the best swim school experience possible.Applicants need to have a Austswim Certificate in “Teacher of Swimming and Water Safety” and experience in teaching swimming to a range of ages and ability levels but the biggest thing is to have a love and passion for working in the swim school industry.At Inner West, we value the safety and wellbeing of all children attending our Aquatic Centres and as such applicants need to have a valid Working with Children Check when applying for this fantastic and rewarding role.So if you want to join a fantastic swim school which is all about passion and being the best, then please apply now!Vacancies currently exist across all Inner West Council Aquatic Centres (Ashfield, Leichhardt, Petersham and Marrickville).Please read thePosition Descriptionto familiarise yourself with all the requirements and conditions of the role.RemunerationUp to $40.01 per hour (inclusive of loading) depending on skills and experience + super + Weekend Penalty RatesSome of the required skills, experience and qualificationsCurrent Austswim Instructors Accreditation or ASCTA Learn to Swim and Water SafetyCurrent CPR CertificateCurrent Working With Children Check (please provide your WWC Number with your application)Ability to work co-operatively as a team memberNote: Successful applicants will need to provide a certified copy of the following documents:Proof of work rights in Australia (e.g. copy of Passport or Birth Certificate etc)Current Austswim Instructors Accreditation or ASCTA Learn to Swim and Water SafetyCurrent First Aid (including current CPR qualification)Inner West Council follows Public Health Orders in respect to the travel and work of our employees in our various service areas. Council will expect the same compliance from its staff in as far as their employment or work with Council is concerned. Inner West Council expects all applicants to this position to be aware of the COVID-19 related rules and restrictions that apply to this position in accordance with prevailing Public Health Orders.All applicants should recognise the fact that Public Health Orders may change in the future and may apply new measures to additional job groups or occupations which may include a COVID-19 vaccination. In addition to this, Council may in the future also introduce its own measures and policies that may include COVID-19 vaccination in consultation with its workforce. These measures and policies will be informed by risk assessments and be guided by Council’s priority to ensure the safety and wellbeing of its staff and community. Once adopted, Council will expect its employees to comply with these measures and policies if any applies to them.Eligibility for employment/Pre employment ChecksSuccessful applicants must be eligible to work in Australia and agree to provide information for pre-employment checks as required for the position. This may include police records checks, certified copies of relevant qualifications, Driver’s Licence and proof of work rights in Australia (please refer to the Position Description for the specific qualifications/requirements for the role).  Copies of any sighted documents will be kept by IWC for its records as proof of verification.For more information about work rights in Australia please visit theDepartment of Home Affairswebsite.Inner West Council is a Diversity employer. We encourage applications from all candidates.Council is committed to reconciliation and strongly encourages Aboriginal & Torres Strait Islander people, people with disability, people from culturally and linguistically diverse backgrounds and mature aged workers to apply.",Swimming,False,2024-03-15
